"region","year","week","percent_unweighted_ili","ilitotal","num_of_providers","total_patients","total_specimens","total_a","total_b","percent_positive"
"Vermont",2023,23,0.294883,17,12,5765,174,0,0,0
"Vermont",2023,24,0.37024,21,12,5672,153,1,0,0.65
"Vermont",2023,25,0.469974,27,12,5745,147,0,0,0
"Vermont",2023,26,0.332336,20,12,6018,140,1,1,1.43
"Vermont",2023,27,0.384763,20,11,5198,143,1,1,1.4
"Vermont",2023,28,0.398482,21,11,5270,137,0,0,0
"Vermont",2023,29,0.46225,24,11,5192,151,2,0,1.32
"Vermont",2023,30,0.285551,15,11,5253,143,2,0,1.4
"Vermont",2023,31,0.315457,16,11,5072,164,0,0,0
"Vermont",2023,32,0.322764,17,11,5267,171,1,0,0.58
"Vermont",2023,33,0.436102,23,11,5274,158,0,0,0
"Vermont",2023,34,0.308345,16,11,5189,197,0,0,0
"Vermont",2023,35,0.211376,11,11,5204,163,0,0,0
"Vermont",2023,36,0.516224,28,11,5424,235,2,0,0.85
"Vermont",2023,37,0.173377,9,11,5191,218,0,0,0
"Vermont",2023,38,0.538358,28,11,5201,283,3,1,1.41
"Vermont",2023,39,0.663027,34,11,5128,304,4,0,1.32
"Vermont",2023,40,0.597882,35,11,5854,365,3,0,0.82
"Vermont",2023,41,0.633009,41,15,6477,371,1,0,0.27
"Vermont",2023,42,0.858034,55,16,6410,335,3,0,0.9
"Vermont",2023,43,0.748013,48,16,6417,347,4,0,1.15
"Vermont",2023,44,0.762979,46,16,6029,365,7,0,1.92
"Vermont",2023,45,1.04199,67,16,6430,395,23,0,5.82
"Vermont",2023,46,0.938815,58,15,6178,460,28,0,6.09
"Vermont",2023,47,1.07488,59,15,5489,454,24,0,5.29
"Vermont",2023,48,1.17691,63,13,5353,440,24,0,5.45
"Vermont",2023,49,1.33854,72,13,5379,486,28,0,5.76
"Vermont",2023,50,1.12691,65,15,5768,502,35,0,6.97
"Vermont",2023,51,1.35135,82,15,6068,462,29,1,6.49
"Vermont",2023,52,1.97078,116,14,5886,735,88,8,13.06
"Vermont",2024,1,1.56201,99,15,6338,757,75,4,10.44
"Vermont",2024,2,1.63062,98,15,6010,617,74,0,11.99
"Vermont",2024,3,1.30976,80,14,6108,662,87,3,13.6
"Vermont",2024,4,1.16005,64,14,5517,602,70,2,11.96
"Vermont",2024,5,2.14672,139,15,6475,590,48,5,8.98
"Vermont",2024,6,1.45849,94,14,6445,696,80,7,12.5
"Vermont",2024,7,1.09115,65,14,5957,667,100,8,16.19
"Vermont",2024,8,1.05093,65,14,6185,617,88,17,17.02
"Vermont",2024,9,1.61998,96,14,5926,563,83,12,16.87
"Vermont",2024,10,1.29976,80,14,6155,658,99,11,16.72
"Vermont",2024,11,0.846453,50,14,5907,418,37,7,10.53
"Vermont",2024,12,0.79094,44,13,5563,452,45,4,10.84
"Vermont",2024,13,0.769625,45,13,5847,407,32,11,10.57
"Vermont",2024,14,0.822785,39,13,4740,417,25,5,7.19
"Vermont",2024,15,0.760658,43,13,5653,405,21,6,6.67
"Vermont",2024,16,0.976631,56,13,5734,374,18,6,6.42
"Vermont",2024,17,0.603622,33,12,5467,254,1,1,0.79
"Vermont",2024,18,0.54326,27,13,4970,291,6,2,2.75
"Vermont",2024,19,0.388624,22,12,5661,324,7,1,2.47
"Vermont",2024,20,0.511735,29,12,5667,295,6,1,2.37
"Vermont",2024,21,0.429114,26,12,6059,238,5,2,2.94
"Vermont",2024,22,0.399135,24,12,6013,256,4,1,1.95
"Vermont",2024,23,0.254151,15,12,5902,230,1,0,0.43
"Vermont",2024,24,0.379441,22,12,5798,224,1,0,0.45
"Vermont",2024,25,0.277949,18,12,6476,259,1,0,0.39
"Vermont",2024,26,0.322887,17,12,5265,235,0,0,0
"Vermont",2024,27,0.547383,32,12,5846,260,2,0,0.77
"Vermont",2024,28,0.408965,25,12,6113,291,1,0,0.34
"Vermont",2024,29,0.217173,13,12,5986,239,0,0,0
"Vermont",2024,30,0.319973,19,12,5938,314,0,0,0
"Vermont",2024,31,0.244658,15,12,6131,302,4,0,1.32
"Vermont",2024,32,0.33428,20,12,5983,312,1,0,0.32
"Vermont",2024,33,0.36208,22,12,6076,324,0,0,0
"Vermont",2024,34,0.282158,17,12,6025,346,0,1,0.29
"Vermont",2024,35,0.341297,21,12,6153,321,1,0,0.31
"Vermont",2024,36,0.433406,26,12,5999,375,2,0,0.53
"Vermont",2024,37,0.445692,27,12,6058,451,0,0,0
"Vermont",2024,38,0.568269,37,12,6511,503,1,0,0.2
"Vermont",2024,39,0.575264,36,12,6258,427,0,0,0
"Vermont",2024,40,0.721569,46,13,6375,429,0,0,0
"Vermont",2024,41,0.569383,35,14,6147,385,0,0,0
"Vermont",2024,42,0.919336,62,15,6744,413,5,1,1.45
"Vermont",2024,43,0.903955,64,15,7080,442,3,0,0.68
"Vermont",2024,44,0.950192,62,15,6525,380,0,0,0
"Vermont",2024,45,0.97189,65,15,6688,429,2,1,0.7
"Vermont",2024,46,0.930871,61,15,6553,398,2,2,1.01
"Vermont",2024,47,0.928695,59,15,6353,316,1,0,0.32
"Vermont",2024,48,0.819978,44,14,5366,409,7,1,1.96
"Vermont",2024,49,0.794165,49,15,6170,394,7,0,1.78
"Vermont",2024,50,0.79096,49,15,6195,381,5,0,1.31
"Vermont",2024,51,1.19459,76,15,6362,486,30,0,6.17
"Vermont",2024,52,1.72295,100,15,5804,573,66,0,11.52
"Vermont",2025,1,1.77497,115,15,6479,691,91,2,13.46
"Vermont",2025,2,1.83312,116,14,6328,181,25,0,13.81
"Vermont",2025,3,2.66883,181,14,6782,861,204,2,23.93
"Vermont",2025,4,4.20814,279,15,6630,982,362,4,37.27
"Vermont",2025,5,5.13005,357,15,6959,1259,456,6,36.7
"Vermont",2025,6,4.55405,313,15,6873,1133,354,14,32.48
"Vermont",2025,7,5.20213,332,15,6382,980,250,16,27.14
"Vermont",2025,8,4.13464,269,15,6506,960,223,23,25.63
"Vermont",2025,9,2.70487,169,12,6248,875,165,21,21.26
"Vermont",2025,10,2.74642,163,13,5935,634,106,24,20.5
"Vermont",2025,11,2.26532,139,13,6136,609,74,16,14.78
"Vermont",2025,12,2.28708,134,13,5859,602,41,16,9.47
"Vermont",2025,13,2.27948,138,14,6054,515,23,19,8.16
"Vermont",2025,14,2.12055,127,14,5989,458,24,15,8.52
"Vermont",2025,15,1.98821,118,14,5935,486,12,22,7
"Vermont",2025,16,1.71382,106,13,6185,425,15,26,9.65
"Vermont",2025,17,1.49077,88,13,5903,398,10,13,5.78
"Vermont",2025,18,1.48936,91,13,6110,325,0,9,2.77
"Vermont",2025,19,1.82506,111,13,6082,313,1,10,3.51
"Vermont",2025,20,1.32907,79,13,5944,296,1,3,1.35
"Vermont",2025,21,1.10421,64,13,5796,260,1,0,0.38
"Vermont",2025,22,1.05947,62,13,5852,271,2,2,1.48
"Vermont",2025,23,0.834834,51,13,6109,279,0,0,0
"Vermont",2025,24,1.11205,66,13,5935,240,0,3,1.25
"Vermont",2025,25,0.933152,55,13,5894,219,1,1,0.91
"Vermont",2025,26,0.870565,53,13,6088,231,0,0,0
"Vermont",2025,27,0.806885,45,12,5577,222,0,0,0
"Vermont",2025,28,0.721412,47,13,6515,221,0,0,0
"Vermont",2025,29,0.843355,54,13,6403,180,0,0,0
"Vermont",2025,30,0.560897,35,13,6240,200,3,0,1.5
"Vermont",2025,31,0.882786,54,12,6117,191,4,0,2.09
"Vermont",2025,32,0.569661,35,13,6144,200,2,0,1
"Vermont",2025,33,0.600942,37,12,6157,201,0,0,0
"Vermont",2025,34,0.644096,39,12,6055,205,0,0,0
"Vermont",2025,35,0.66429,41,13,6172,222,2,0,0.9
"Vermont",2025,36,0.809516,49,13,6053,275,1,0,0.36
"Vermont",2025,37,1.00063,64,13,6396,343,0,0,0
"Vermont",2025,38,0.880853,57,13,6471,365,0,0,0
"Vermont",2025,39,1.19976,80,13,6668,338,0,0,0
"Vermont",2025,40,1.1409,80,16,7012,333,0,0,0
"Vermont",2025,41,0.916546,57,14,6219,329,0,0,0
"Vermont",2025,42,1.11874,75,15,6704,331,2,0,0.6
"Vermont",2025,43,0.947499,61,14,6438,319,6,0,1.88
"Vermont",2025,44,1.27071,79,14,6217,331,8,1,2.72
"Vermont",2025,45,1.25241,78,14,6228,369,16,0,4.34
"Vermont",2025,46,1.2207,75,14,6144,388,16,0,4.12
"Vermont",2025,47,1.40061,83,14,5926,410,8,1,2.2
"Vermont",2025,48,1.17091,57,14,4868,393,24,1,6.36
"Vermont",2025,49,1.4114,81,13,5739,359,20,0,5.57
"Vermont",2025,50,1.58382,94,14,5935,439,53,3,12.76
"Vermont",2025,51,1.99095,110,13,5525,517,99,1,19.34
"Vermont",2025,52,2.57703,138,13,5355,641,174,2,27.46
"Vermont",2025,53,2.71116,156,13,5754,727,156,3,21.87
"Vermont",2026,1,2.11657,130,14,6142,736,130,2,17.93
"Vermont",2026,2,2.70605,175,14,6467,509,90,9,19.45
"Vermont",2026,3,2.79915,171,14,6109,556,100,16,20.86
"Vermont",2026,4,2.34023,130,14,5555,462,59,18,16.67
"Vermont",2026,5,2.35413,140,14,5947,487,48,59,21.97
"Vermont",2026,6,3.15248,190,14,6027,529,34,89,23.25
"Vermont",2026,7,3.33702,211,14,6323,560,18,90,19.29
"Vermont",2026,8,2.63336,156,13,5924,499,23,69,18.44
"Vermont",2026,9,2.41507,150,14,6211,395,19,44,15.95
"Vermont",2026,10,1.68269,84,13,4992,379,9,30,10.29
"Vermont",2026,11,1.937,99,12,5111,404,3,15,4.46
"Vermont",2026,12,1.58759,86,13,5417,365,1,8,2.47
"Vermont",2026,13,1.76024,95,13,5397,365,3,9,3.29
"Vermont",2026,14,2.13353,116,13,5437,344,2,9,3.2
"Vermont",2026,15,1.52835,86,13,5627,338,0,10,2.96
"Vermont",2026,16,1.3765,71,12,5158,245,1,0,0.41
"Vermont",2026,17,1.20921,63,11,5210,220,0,0,0
"Virginia",2015,40,1.33996,1197,128,89331,156,0,0,0
"Virginia",2015,41,1.50892,1325,125,87811,174,1,0,0.57
"Virginia",2015,42,1.7641,1565,127,88714,55,0,0,0
"Virginia",2015,43,1.54868,1341,125,86590,165,0,0,0
"Virginia",2015,44,1.65955,1528,130,92073,137,0,0,0
"Virginia",2015,45,1.67621,1493,128,89070,220,1,0,0.45
"Virginia",2015,46,1.90304,1695,128,89068,205,0,0,0
"Virginia",2015,47,2.17016,1824,129,84049,136,0,0,0
"Virginia",2015,48,2.07325,1945,133,93814,215,0,0,0
"Virginia",2015,49,2.22075,2076,133,93482,216,0,0,0
"Virginia",2015,50,2.36551,2189,131,92538,207,0,0,0
"Virginia",2015,51,2.80804,2495,130,88852,219,7,0,3.2
"Virginia",2015,52,2.67095,2560,128,95846,249,1,0,0.4
"Virginia",2016,1,2.32881,2167,131,93052,300,2,0,0.67
"Virginia",2016,2,2.22837,1956,128,87777,239,1,0,0.42
"Virginia",2016,3,2.18843,1648,129,75305,182,1,1,1.1
"Virginia",2016,4,1.93452,1677,131,86688,186,6,0,3.23
"Virginia",2016,5,1.74534,1472,128,84339,196,6,0,3.06
"Virginia",2016,6,1.9085,1601,131,83888,238,8,3,4.62
"Virginia",2016,7,2.32802,2090,138,89776,252,29,5,13.49
"Virginia",2016,8,2.69247,2575,138,95637,253,50,6,22.13
"Virginia",2016,9,3.34539,3246,138,97029,299,54,8,20.74
"Virginia",2016,10,3.94309,4121,140,104512,358,99,37,37.99
"Virginia",2016,11,3.7071,3758,138,101373,333,61,22,24.92
"Virginia",2016,12,3.14517,3079,142,97896,329,58,21,24.01
"Virginia",2016,13,2.81424,2626,141,93311,320,38,8,14.38
"Virginia",2016,14,2.43005,2286,142,94072,245,26,16,17.14
"Virginia",2016,15,2.49676,2352,144,94202,251,20,18,15.14
"Virginia",2016,16,2.61728,2563,143,97926,255,20,29,19.22
"Virginia",2016,17,2.52094,2435,142,96591,238,14,27,17.23
"Virginia",2016,18,2.17544,2038,149,93682,221,5,14,8.6
"Virginia",2016,19,1.87636,1744,142,92946,215,5,9,6.51
"Virginia",2016,20,1.75606,1622,144,92366,169,2,3,2.96
"Virginia",2016,21,1.71059,1552,139,90729,157,1,5,3.82
"Virginia",2016,22,1.66439,1536,139,92286,162,0,5,3.09
"Virginia",2016,23,1.34067,1223,137,91223,146,0,2,1.37
"Virginia",2016,24,1.43361,1224,129,85379,117,0,0,0
"Virginia",2016,25,1.25253,991,124,79120,120,0,0,0
"Virginia",2016,26,1.30854,978,119,74740,135,0,1,0.74
"Virginia",2016,27,1.1676,911,120,78023,117,0,0,0
"Virginia",2016,28,0.976184,771,117,78981,99,0,0,0
"Virginia",2016,29,0.944046,713,114,75526,121,0,0,0
"Virginia",2016,30,1.01157,724,113,71572,120,0,0,0
"Virginia",2016,31,0.868836,601,109,69173,113,0,0,0
"Virginia",2016,32,1.03551,723,108,69821,118,0,0,0
"Virginia",2016,33,0.952447,682,108,71605,111,0,0,0
"Virginia",2016,34,1.01161,766,116,75721,98,1,0,1.02
"Virginia",2016,35,1.02227,817,125,79920,109,3,0,2.75
"Virginia",2016,36,1.13904,924,125,81121,119,1,0,0.84
"Virginia",2016,37,1.19647,1072,134,89597,135,0,0,0
"Virginia",2016,38,1.41489,1256,133,88770,136,1,0,0.74
"Virginia",2016,39,1.54346,1360,136,88114,163,0,0,0
"Virginia",2016,40,1.5353,1352,136,88061,213,0,1,0.47
"Virginia",2016,41,1.64101,1407,136,85740,201,2,1,1.49
"Virginia",2016,42,1.62658,1519,137,93386,191,0,0,0
"Virginia",2016,43,1.85403,1673,137,90236,210,0,0,0
"Virginia",2016,44,2.00273,1834,139,91575,217,0,0,0
"Virginia",2016,45,1.96096,1741,137,88783,216,0,0,0
"Virginia",2016,46,2.05058,1895,142,92413,181,0,0,0
"Virginia",2016,47,2.29704,1995,140,86851,184,0,0,0
"Virginia",2016,48,2.15431,1995,137,92605,206,0,0,0
"Virginia",2016,49,2.22633,2012,142,90373,248,3,0,1.21
"Virginia",2016,50,2.31392,2072,139,89545,232,9,0,3.88
"Virginia",2016,51,2.89868,2552,141,88040,229,10,0,4.37
"Virginia",2016,52,3.4293,3203,134,93401,241,29,1,12.45
"Virginia",2017,1,3.18906,3144,146,98587,325,28,3,9.54
"Virginia",2017,2,3.36477,2676,129,79530,360,18,7,6.94
"Virginia",2017,3,3.19863,3049,145,95322,405,33,6,9.63
"Virginia",2017,4,3.30228,3173,145,96085,411,46,8,13.14
"Virginia",2017,5,3.73817,3603,148,96384,268,70,4,27.61
"Virginia",2017,6,5.21859,5392,147,103323,406,125,7,32.51
"Virginia",2017,7,5.8855,6048,148,102761,475,158,22,37.89
"Virginia",2017,8,6.67057,7511,150,112599,595,221,40,43.87
"Virginia",2017,9,4.02646,4085,149,101454,450,114,20,29.78
"Virginia",2017,10,3.60225,3677,150,102075,428,99,43,33.18
"Virginia",2017,11,3.60761,3654,149,101286,429,92,40,30.77
"Virginia",2017,12,3.86367,4173,150,108006,539,106,72,33.02
"Virginia",2017,13,3.80323,3963,147,104201,405,64,56,29.63
"Virginia",2017,14,2.70719,2675,148,98811,316,31,42,23.1
"Virginia",2017,15,1.91896,1785,144,93019,211,10,20,14.22
"Virginia",2017,16,1.40519,1282,144,91233,210,4,13,8.1
"Virginia",2017,17,1.2409,1122,140,90418,174,2,9,6.32
"Virginia",2017,18,1.08838,915,125,84070,130,0,8,6.15
"Virginia",2017,19,0.975527,865,135,88670,125,1,3,3.2
"Virginia",2017,20,0.991409,884,130,89166,100,0,2,2
"Virginia",2017,21,0.983982,833,123,84656,98,0,1,1.02
"Virginia",2017,22,1.06009,886,122,83578,96,0,0,0
"Virginia",2017,23,0.873619,684,111,78295,155,1,1,1.29
"Virginia",2017,24,0.793261,646,117,81436,68,0,0,0
"Virginia",2017,25,0.765601,597,114,77978,57,0,0,0
"Virginia",2017,26,0.774195,529,101,68329,56,0,1,1.79
"Virginia",2017,27,0.659217,479,107,72662,116,0,1,0.86
"Virginia",2017,28,0.60003,433,100,72163,120,0,0,0
"Virginia",2017,29,0.622391,410,97,65875,120,0,0,0
"Virginia",2017,30,0.575314,407,107,70744,96,0,0,0
"Virginia",2017,31,0.614038,425,99,69214,102,0,0,0
"Virginia",2017,32,0.597921,390,99,65226,100,0,0,0
"Virginia",2017,33,0.616115,384,93,62326,101,0,0,0
"Virginia",2017,34,0.595491,407,98,68347,113,0,0,0
"Virginia",2017,35,0.606678,405,97,66757,112,1,0,0.89
"Virginia",2017,36,0.715319,534,108,74652,118,1,0,0.85
"Virginia",2017,37,0.680643,562,117,82569,161,0,0,0
"Virginia",2017,38,0.792722,664,116,83762,153,0,0,0
"Virginia",2017,39,0.855961,598,110,69863,174,1,0,0.57
"Virginia",2017,40,1.26672,1095,125,86444,155,0,0,0
"Virginia",2017,41,1.28371,1141,127,88883,196,0,1,0.51
"Virginia",2017,42,1.43663,1240,126,86313,188,3,0,1.6
"Virginia",2017,43,1.61552,1434,128,88764,233,3,1,1.72
"Virginia",2017,44,1.68481,1495,130,88734,255,0,0,0
"Virginia",2017,45,1.78649,1571,130,87938,239,0,0,0
"Virginia",2017,46,2.02666,1814,130,89507,303,2,0,0.66
"Virginia",2017,47,2.19032,1878,127,85741,180,6,0,3.33
"Virginia",2017,48,2.33085,2213,134,94944,255,5,1,2.35
"Virginia",2017,49,2.36303,2050,127,86753,266,14,0,5.26
"Virginia",2017,50,2.60214,2231,126,85737,277,15,2,6.14
"Virginia",2017,51,3.05112,2749,129,90098,347,37,8,12.97
"Virginia",2017,52,3.92037,3523,129,89864,484,68,16,17.36
"Virginia",2018,1,4.34703,3803,130,87485,521,97,21,22.65
"Virginia",2018,2,4.86431,4560,128,93744,738,175,32,28.05
"Virginia",2018,3,6.14761,5509,129,89612,913,190,40,25.19
"Virginia",2018,4,8.50462,8507,129,100028,1118,246,50,26.48
"Virginia",2018,5,10.5629,10776,131,102017,1476,359,114,32.05
"Virginia",2018,6,10.929,11452,131,104785,1579,385,159,34.45
"Virginia",2018,7,10.7374,11195,131,104262,1301,260,144,31.05
"Virginia",2018,8,7.80826,7516,131,96257,815,116,77,23.68
"Virginia",2018,9,5.06014,4506,131,89049,665,59,46,15.79
"Virginia",2018,10,3.99101,3498,130,87647,521,32,29,11.71
"Virginia",2018,11,3.89013,3419,128,87889,649,50,58,16.64
"Virginia",2018,12,3.63202,3205,129,88243,505,37,62,19.6
"Virginia",2018,13,3.50826,2281,129,65018,549,38,65,18.76
"Virginia",2018,14,2.85806,2393,128,83728,490,23,55,15.92
"Virginia",2018,15,2.22966,1898,126,85125,442,23,34,12.9
"Virginia",2018,16,1.83831,1581,130,86003,440,25,37,14.09
"Virginia",2018,17,1.8337,1547,126,84365,452,5,13,3.98
"Virginia",2018,18,1.66889,1377,120,82510,314,1,11,3.82
"Virginia",2018,19,0.915147,577,69,63050,217,0,3,1.38
"Virginia",2018,20,1.07061,1003,127,93685,163,0,0,0
"Virginia",2018,21,1.06784,981,123,91868,162,0,0,0
"Virginia",2018,22,1.06865,972,119,90956,143,1,0,0.7
"Virginia",2018,23,0.853615,786,119,92079,146,0,1,0.68
"Virginia",2018,24,0.928725,808,117,87001,150,0,0,0
"Virginia",2018,25,0.942518,790,109,83818,162,0,0,0
"Virginia",2018,26,0.895024,767,110,85696,156,0,0,0
"Virginia",2018,27,0.856544,723,113,84409,144,0,0,0
"Virginia",2018,28,0.78294,619,108,79061,162,0,0,0
"Virginia",2018,29,0.731648,602,105,82280,138,0,0,0
"Virginia",2018,30,0.683917,540,111,78957,127,0,0,0
"Virginia",2018,31,0.653345,529,110,80968,103,0,0,0
"Virginia",2018,32,0.631338,523,109,82840,128,0,0,0
"Virginia",2018,33,0.639519,517,112,80842,122,0,0,0
"Virginia",2018,34,0.766764,624,115,81381,135,0,0,0
"Virginia",2018,35,0.766692,669,121,87258,102,0,0,0
"Virginia",2018,36,0.921157,812,120,88150,131,0,0,0
"Virginia",2018,37,1.14034,984,121,86290,133,0,0,0
"Virginia",2018,38,1.17243,1015,122,86572,174,0,0,0
"Virginia",2018,39,1.33406,1194,127,89501,211,1,0,0.47
"Virginia",2018,40,1.52388,1373,128,90099,224,0,0,0
"Virginia",2018,41,1.65295,1490,130,90142,265,0,0,0
"Virginia",2018,42,1.96792,1715,130,87148,284,1,0,0.35
"Virginia",2018,43,1.88437,1632,137,86607,327,1,0,0.31
"Virginia",2018,44,2.05753,1819,136,88407,312,0,0,0
"Virginia",2018,45,2.27396,1850,120,81356,364,0,1,0.27
"Virginia",2018,46,2.45717,1896,119,77162,370,2,0,0.54
"Virginia",2018,47,2.72211,2085,118,76595,338,1,0,0.3
"Virginia",2018,48,2.59753,2158,119,83079,461,2,0,0.43
"Virginia",2018,49,2.60454,2071,118,79515,405,5,0,1.23
"Virginia",2018,50,2.94933,2233,118,75712,447,21,0,4.7
"Virginia",2018,51,3.11585,2543,117,81615,460,20,0,4.35
"Virginia",2018,52,3.63349,2739,122,75382,458,43,0,9.39
"Virginia",2019,1,3.64213,3264,123,89618,530,41,0,7.74
"Virginia",2019,2,3.46321,2863,122,82669,529,33,0,6.24
"Virginia",2019,3,3.5385,2794,121,78960,495,47,0,9.49
"Virginia",2019,4,4.3522,3594,123,82579,555,64,1,11.71
"Virginia",2019,5,5.49304,4608,123,83888,670,123,4,18.96
"Virginia",2019,6,6.6731,6225,125,93285,620,168,8,28.39
"Virginia",2019,7,7.06324,6476,125,91686,852,238,12,29.34
"Virginia",2019,8,7.80574,7141,127,91484,922,285,4,31.34
"Virginia",2019,9,6.77267,6236,129,92076,953,275,12,30.12
"Virginia",2019,10,6.72512,6282,129,93411,716,194,9,28.35
"Virginia",2019,11,6.56997,6337,129,96454,749,183,9,25.63
"Virginia",2019,12,5.21184,4741,127,90966,600,100,10,18.33
"Virginia",2019,13,4.39267,3995,131,90947,625,77,5,13.12
"Virginia",2019,14,3.75011,3277,129,87384,568,58,5,11.09
"Virginia",2019,15,2.81666,2511,130,89148,481,24,2,5.41
"Virginia",2019,16,2.16277,1802,128,83319,276,18,0,6.52
"Virginia",2019,17,1.77784,1697,144,95453,270,5,2,2.59
"Virginia",2019,18,1.5815,1522,140,96238,297,2,1,1.01
"Virginia",2019,19,1.55833,1488,136,95487,255,0,0,0
"Virginia",2019,20,1.61196,1521,138,94357,208,1,1,0.96
"Virginia",2019,21,1.52942,1444,135,94415,187,3,1,2.14
"Virginia",2019,22,1.45398,1407,138,96769,172,0,0,0
"Virginia",2019,23,1.38815,1199,125,86374,146,0,0,0
"Virginia",2019,24,1.22663,1089,131,88780,152,0,0,0
"Virginia",2019,25,1.1616,1020,127,87810,144,1,0,0.69
"Virginia",2019,26,1.03451,851,120,82261,128,0,0,0
"Virginia",2019,27,0.92717,780,128,84127,118,3,0,2.54
"Virginia",2019,28,0.900846,745,121,82700,146,0,0,0
"Virginia",2019,29,0.870202,701,122,80556,109,1,0,0.92
"Virginia",2019,30,0.800792,655,126,81794,119,1,0,0.84
"Virginia",2019,31,0.786335,633,124,80500,68,0,0,0
"Virginia",2019,32,0.776909,646,130,83150,121,0,0,0
"Virginia",2019,33,0.809655,697,133,86086,114,0,0,0
"Virginia",2019,34,0.934995,821,139,87808,122,0,0,0
"Virginia",2019,35,0.978304,905,147,92507,143,0,0,0
"Virginia",2019,36,1.07396,989,145,92089,165,0,0,0
"Virginia",2019,37,1.27942,1264,149,98795,145,0,0,0
"Virginia",2019,38,1.54012,1573,155,102135,172,0,0,0
"Virginia",2019,39,1.64966,1741,156,105537,205,0,0,0
"Virginia",2019,40,1.70235,1691,151,99333,231,0,0,0
"Virginia",2019,41,1.76111,1793,161,101811,237,0,0,0
"Virginia",2019,42,1.97288,1919,156,97269,283,1,0,0.35
"Virginia",2019,43,2.08905,2123,162,101625,297,1,0,0.34
"Virginia",2019,44,2.09611,2085,159,99470,291,1,1,0.69
"Virginia",2019,45,2.20508,2196,162,99588,364,2,2,1.1
"Virginia",2019,46,2.55936,2576,160,100650,406,0,1,0.25
"Virginia",2019,47,2.88598,3005,160,104124,412,2,1,0.73
"Virginia",2019,48,3.41112,3413,159,100055,448,6,20,5.8
"Virginia",2019,49,3.53075,3717,161,105275,521,6,26,6.14
"Virginia",2019,50,4.60516,4933,160,107119,528,4,34,7.2
"Virginia",2019,51,5.86618,6424,163,109509,587,19,79,16.7
"Virginia",2019,52,8.0129,9140,163,114066,581,31,66,16.7
"Virginia",2020,1,7.22793,8709,163,120491,557,41,57,17.59
"Virginia",2020,2,5.9034,6469,162,109581,593,39,56,16.02
"Virginia",2020,3,5.74505,6131,163,106718,564,52,48,17.73
"Virginia",2020,4,6.59653,7004,163,106177,529,55,64,22.5
"Virginia",2020,5,7.94591,9043,164,113807,674,105,77,27
"Virginia",2020,6,8.92799,10382,162,116286,685,108,84,28.03
"Virginia",2020,7,8.31635,9469,163,113860,687,108,72,26.2
"Virginia",2020,8,7.60399,8444,163,111047,719,131,53,25.59
"Virginia",2020,9,7.13631,7947,161,111360,635,90,37,20
"Virginia",2020,10,7.1582,7896,162,110307,255,30,8,14.9
"Virginia",2020,11,8.19195,8923,163,108924,859,157,35,22.35
"Virginia",2020,12,7.37984,5968,163,80869,799,83,21,13.02
"Virginia",2020,13,4.60346,2850,161,61910,507,9,1,1.97
"Virginia",2020,14,3.44162,1765,148,51284,405,1,0,0.25
"Virginia",2020,15,2.8799,1381,141,47953,272,2,0,0.74
"Virginia",2020,16,2.59453,1150,131,44324,125,1,0,0.8
"Virginia",2020,17,1.94852,1065,163,54657,139,0,0,0
"Virginia",2020,18,1.65079,962,164,58275,108,0,0,0
"Virginia",2020,19,1.45585,898,161,61682,96,0,0,0
"Virginia",2020,20,1.21813,782,162,64197,94,0,0,0
"Virginia",2020,21,1.0928,1066,172,97548,120,0,0,0
"Virginia",2020,22,0.80758,583,162,72191,91,0,0,0
"Virginia",2020,23,0.658515,482,162,73195,77,0,0,0
"Virginia",2020,24,0.514212,400,162,77789,87,0,0,0
"Virginia",2020,25,0.562522,432,162,76797,101,0,0,0
"Virginia",2020,26,0.60672,485,161,79938,80,0,0,0
"Virginia",2020,27,0.683122,574,163,84026,74,0,0,0
"Virginia",2020,28,0.781371,708,164,90610,103,0,0,0
"Virginia",2020,29,0.824413,744,163,90246,77,0,0,0
"Virginia",2020,30,0.812116,696,163,85702,64,0,0,0
"Virginia",2020,31,0.828274,708,162,85479,92,0,0,0
"Virginia",2020,32,0.765915,629,161,82124,95,0,0,0
"Virginia",2020,33,0.775992,648,161,83506,131,0,0,0
"Virginia",2020,34,0.801671,668,161,83326,103,0,0,0
"Virginia",2020,35,0.779704,654,161,83878,91,0,0,0
"Virginia",2020,36,0.711451,606,161,85178,95,0,0,0
"Virginia",2020,37,0.763135,651,162,85306,98,0,0,0
"Virginia",2020,38,0.75294,641,161,85133,112,0,0,0
"Virginia",2020,39,0.74731,632,162,84570,104,0,0,0
"Virginia",2020,40,0.927271,817,162,88108,124,0,0,0
"Virginia",2020,41,1.10495,977,162,88420,133,0,0,0
"Virginia",2020,42,0.942108,814,162,86402,160,0,0,0
"Virginia",2020,43,0.984834,863,162,87629,159,0,0,0
"Virginia",2020,44,0.940024,802,162,85317,145,0,0,0
"Virginia",2020,45,1.09554,934,162,85255,141,0,0,0
"Virginia",2020,46,1.12169,1021,162,91023,137,0,0,0
"Virginia",2020,47,1.33995,1204,163,89854,185,0,0,0
"Virginia",2020,48,1.57008,1360,163,86620,185,0,0,0
"Virginia",2020,49,1.48867,1355,163,91021,130,0,0,0
"Virginia",2020,50,1.4173,1270,164,89607,250,0,0,0
"Virginia",2020,51,1.49753,1365,164,91150,228,0,0,0
"Virginia",2020,52,1.68998,1525,166,90238,248,0,0,0
